dataset_id,agg_title_similarity,agg_description_similarity,avg_title_similarity,avg_description_similarity,num_keywords,title,description,keywords,outlier_type
http://data.europa.eu/88u/dataset/high-needs-funding-rates-2023-24,0.049625225365161896,-0.08116510510444641,0.049625225365161896,-0.08116510510444641,1,High Needs Funding Rates 2023/24,"Place funding is allocated to:

  all types of special schools, apart from independent special schools
  all types of mainstream school with an SEN unit or RP, and/or a sixth form that has pupils with high needs
  all types of college that educate students who have high needs

Place funding is allocated as an annual amount of core high needs funding. Once place funding is allocated, it is not associated with or reserved for a specific local authority or individual pupil or student. It is for the school or college to decide how best to apportion their total allocated place funding across the actual number of places commissioned by local authorities, considering the provision and support that may be specified in the individual pupils' or students' EHC plan.",BELS,low
http://data.europa.eu/88u/dataset/water-chemistry-of-seven-lakes-in-belarus-and-ukraine-2014-to-20164,0.06691109389066696,0.008745059370994568,0.06691109389066696,0.008745059370994568,1,Water chemistry of seven lakes in Belarus and Ukraine 2014 to 2016,"Data comprise water chemistry measurements (major alkali and alkali-earth element water concentrations and trace element concentrations) recorded over two years at seven lakes in Belarus and Ukraine at distances from 1.5 to 225 km of the Chernobyl Nuclear Power Plant (CNPP). The lakes include Glubokoye, Yanovsky lakes and Cooling Pond (high (H) contaminated lakes), Svyatoye Lake (medium (M) contaminated lake) and Stoyacheye, Dvoriche and Gorova lakes (low (L) contaminated lakes). Full details about this dataset can be found at https://doi.org/10.5285/b29d8ab8-9aa7-4f63-a03d-4ed176c32bf3",Chornobyl,low
http://data.europa.eu/88u/dataset/geophysical-methodologies-for-the-characterisation-of-gas-hydrate-core-hydragas-final-report-to,0.10273413360118866,-0.007426600903272629,0.07697569578886032,-0.005564531311392784,2,Geophysical methodologies for the characterisation of gas hydrate core (HYDRAGAS) - Final Report to NERC Oct04,"Through manufacturing, and geophysically characterising the properties and distribution of a range of synthetic gas hydrate morphologies in a range of sediments in the laboratory, protocols will be established for geophysically logging natural sediment-hydrate core preserved in pressure chambers on board ship. Based on pressure cycling, geophysical behaviour responses will be determined during the start of dissociation and formation. On this basis we then propose to develop protocols to characterise and classify hydrates sampled during ODP Leg 204, significantly improving our understanding of the nature and behaviour of these sediments. This new knowledge will enhance geophysical survey data, better constrain estimates of in-situ hydrates and improve the evaluation of hydrate destabilisation on methane release and slope stability.",NERC_DDC; Reports,low
http://data.europa.eu/88u/dataset/ukccsrc-call-1-project-paper-enhanced-operating-flexibility-and-optimised-off-design-operation-,0.11847127974033356,-0.009649856016039848,0.11847127974033356,-0.009649856016039848,1,UKCCSRC Call 1 project paper: Enhanced operating flexibility and optimised off-design operation of coal plants with post-combustion capture,"The inherent nature of electricity necessitates a permanent balance between generation and demand in electricity systems. This has obvious implications for the operation of CCS power plants in decarbonised electricity systems with inflexible nuclear and variable renewable supply. The low variable costs of nuclear and some intermittent renewable technology allow them to run as base-load generators and shift fossil fuel plants from base-load to midmerit plants. CCS power plants can be expected to increasingly operate in ways to balance variations, sometimes simultaneously, in the production of some intermittent renewable technologies and variations in electricity demand, resulting in more frequent ramping and start/stop cycles. As a result, they may also operate over a wide output range to maintain the quality and security of electricity supply by providing ancillary services, e.g. capacity and energy reserve, to the electricity network. This work characterises the operating envelope, the performance and the corresponding compressed CO2 flow of coal power plants for a range of loads, with or without voluntary by-pass of the capture unit. Optimised part-load operating strategies provide novel insights into the additional capabilities of CCS power plants specifically designed for enhanced operating flexibility. The paper is available at http://www.sciencedirect.com/science/article/pii/S1876610214026010, DOI: doi:10.1016/j.egypro.2014.11.786.",NERC_DDC,low
http://data.europa.eu/88u/dataset/description-of-peatland-sites-included-in-the-compilation-of-carbon-accumulation-rates-nerc-gra,0.08202459663152695,-0.011532625183463097,0.08202459663152695,-0.011532625183463097,1,Description of peatland sites included in the compilation of carbon accumulation rates (NERC grant NE/I012915/1),"Description of peatland sites included in the compilation of carbon accumulation rates, including resolution (high, low), interpolation (yes/no), contributor name, country, lon, lat, peatland type, dominant plant type, no. of dates used in the last millenium carbon accumulation rate calculation, and problems with the data. Peatland sites at northern hemisphere high and mid latitudes (260), tropical (30) and southern hemisphere high latitudes (7 sites).",NERC_DDC,low
http://data.europa.eu/88u/dataset/dudley-inspire-service,0.47881919145584106,0.010679613798856735,0.47881919145584106,0.010679613798856735,1,Dudley INSPIRE service,Dudley Metropolitan Borough Council's OWS providing remote access to a library of individual datasets. Please take note of any licensing requirements provided.,Inspire,low
http://data.europa.eu/88u/dataset/u-th-chronology-results-of-siberian-and-mongolian-speleothems-data-used-as-the-basis-of-a-scien,-0.012124612927436829,0.011917999014258385,-0.012124612927436829,0.011917999014258385,1,"U-Th chronology results of Siberian and Mongolian speleothems, data used as the basis of a scientific paper. (NERC Grant NE/G013829/1)","The data presented in the Table 1 are U-Th chronology results of Siberian and Mongolian speleothems. This data is a basis for a scientific paper of Vaks, A. et al. (2013) ""Speleothems Reveal 500,000-Year History of Siberian Permafrost."" Science 340 (6129): 183-186. The table shows the ages of 111 layers of 36 speleothems taken from the six caves of Siberia and Mongolia. Vadose speleothems grow in caves of unsaturated zone when atmospheric water infiltrates into the caves from the surface. Therefore these speleothems cannot grow in permafrost, as well as in dry desert conditions. Therefore in Siberia the periods of speleothem growth show intervals during which the Siberian permafrost thawed and became discontinuous or absent. In Mongolian Gobi Desert the speleothem deposition periods show when the desert was both humid than present and warm enough to enable water infiltration into the caves. The data presented in tables 2 and 3 are OxCal-4.1 modeling results of the Table 1 chronology data for the Holocene (Table 2) and Marine Isotopic Stage (MIS) 5.5 (Table 3). The tables show exact durations of Holocene and MIS-5.5 permafrost thawing periods in Botovskaya and Okhotnichya Caves.",NERC_DDC,low
http://data.europa.eu/88u/dataset/built-up-area-2011-compared-to-major-towns-and-cities-2015-swipe-map,0.39704638719558716,0.002716607879847288,0.39704638719558716,0.002716607879847288,1,Built-up Area (2011) compared to Major Towns and Cities (2015) Swipe Map,"<p><strong>How would you define the boundaries of a town or city in England and Wales in 2016?</strong></p><p>Maybe your definition would be based on its population size, geographic extent or where the industry and services are located. This was a question the ONS had to consider when creating a new statistical geography called Towns and Cities.</p><p>In reality, the ability to delimit the boundaries of a city or town is difficult!&nbsp;</p><p><strong>Major Towns and Cities</strong></p><p>The new statistical geography, Towns and Cities has been created based on population size and the extent of the built environment. It contains 112 towns and cities in England and Wales, where the residential and/or workday population &gt; 75,000 people at the 2011 Census. It has been constructed using the existing Built-Up Area boundary set produced by Ordnance Survey in 2011.</p><p>This swipe map shows where the towns and cities and built-up areas are different. Just swipe the bar from left to right.</p><p>The blue polygons are the towns and cities and the purple polygons are the built-up areas.</p>",Swipe,low
http://data.europa.eu/88u/dataset/camden-council-average-housing-rent-by-bedroom-size,-0.0326988622546196,-0.06479470431804657,-0.0326988622546196,-0.06479470431804657,1,Camden Council Average Housing Rent By Bedroom Size,This dataset contains average rents of Camden housing stock by bedroom size. These values are from the annual Housing Revenue Account Budget and Rent Review document - links to this document are included in the dataset.,hra,low
http://data.europa.eu/88u/dataset/water-partitioning-between-liquid-iron-and-silicate-melt-at-high-pressure-and-high-temperature-,0.10295570641756058,-0.07187202572822571,0.10295570641756058,-0.07187202572822571,1,"Water Partitioning between Liquid Iron and Silicate Melt at High Pressure and High Temperature (NERC Grant NE/M015181/1, NE/S01134X/1)","The partitioning coefficients of water between iron and silicate melts at 20, 50, 90 and 135 gigapascals (corresponding to 2800, 3500, 3900 and 4200 kelvin) were calculated by using ab initio molecular dynamics and thermodynamic integration techniques. The Gibbs free energy of a series of iron and silicate melts with different concentrations of H2/H2O were calculated. Then the chemical potentials of H2/H2O were derived from the concentration dependent Gibbs free energies at each pressure temperature. The partitioning coefficients can be calculated by equating the chemical potential of H2/H2O in iron and silicate melts. The Weeks-Chandler-Andersen (WCA) system with established thermodynamics was used as the reference.",NERC_DDC,low
http://data.europa.eu/88u/dataset/comparative-transcriptomics-of-a-complex-of-four-european-pine-species,0.05058993026614189,-0.007426673546433449,0.03821864351630211,-0.005610541440546513,2,Comparative transcriptomics of a complex of four European pine species,"Data from whole transcriptome sequencing of the four European pine species - Pinus sylvestris (Scots pine), P. mugo (Dwarf mountain pine), P. uliginosa (Mountain pine) and P. uncinata (Peat-bog pine). Those data include 1) transcriptome sequence of a reference Scots pine sample generated using Illumina paired-end sequencing technology and 2) information about single nucleotide polymorphisms (SNPs) in 17 samples collected across the European range, compared to the reference Scots pine sample. These genomic resources were produced to advance the study of the genetic basis of adaptive variation and speciation in pines. Full details about this dataset can be found at https://doi.org/10.5285/b6900166-ded6-4f7a-8734-484b6f77b2f1",Environmental Monitoring Facilities; Europe,low
http://data.europa.eu/88u/dataset/childrens-centre-reach-areas1,0.07007710635662079,0.010198772884905338,0.07007710635662079,0.010198772884905338,1,Childrens centre reach areas, Catchment areas for individual Childrens Centres.,Care,low
http://data.europa.eu/88u/dataset/ukccsrc-call-1-project-tractable-equations-of-state-for-co2-mixtures-in-ccs-algorithms-for-auto,0.08220631629228592,0.02028574049472809,0.08220631629228592,0.02028574049472809,1,"UKCCSRC Call 1 Project: Tractable equations of state for CO2 mixtures in CCS: algorithms for automated generation and optimisation, tailored to end-users","This project will tackle one of the key technical challenges facing the development of commercially viable CO2 transport networks: modelling the phase behaviour of impure carbon dioxide, under the conditions typically found in carbon capture from power stations, and in high-pressure (liquid phase) and low-pressure (gas phase) pipelines. Models for phase behaviour are known as equations of state (EoS). EoS vary in their mathematical form, accuracy, region of validity and computational complexity. Because different applications have different requirements, there is no single EoS that is ideal for all applications. This project will use cutting-edge computer algorithms to automatically reparameterise EoS for CCS modelling. This flexible technique will allow a user to specify their requirements and re-derive model parameters matched to their needs. Our algorithms will directly produce functional forms for EoS from experimental data, thus fully automating the derivation of EoS. This will enable users to rapidly produce bespoke EoS that are tailored to their particular application, and will enable these models to continually evolve as new measurements become available, ensuring that experimental advances are rapidly converted into improved CCS modelling and, ultimately, better performance and efficiency of real CCS processes. Grant number: UKCCSRC-C1-22.",NERC_DDC,low
http://data.europa.eu/88u/dataset/fife-community-council-boundaries-wfs,-0.022787095978856087,-0.051441822201013565,-0.022787095978856087,-0.051441822201013565,1,Fife Community Council Boundaries (WFS),WFS Service provides dowload capabilities for details of the location and description of Community Councils in Fife,cadastral,low
http://data.europa.eu/88u/dataset/geophysical-methodologies-for-the-characterisation-of-gas-hydrate-core-hydragas-barbican-2003-p,0.050104327499866486,-0.05477830022573471,0.035719942301511765,-0.03905206918716431,2,Geophysical methodologies for the characterisation of gas hydrate core (HYDRAGAS) - Barbican 2003 Presentation,"Through manufacturing, and geophysically characterising the properties and distribution of a range of synthetic gas hydrate morphologies in a range of sediments in the laboratory, protocols will be established for geophysically logging natural sediment-hydrate core preserved in pressure chambers on board ship. Based on pressure cycling, geophysical behaviour responses will be determined during the start of dissociation and formation. On this basis we then propose to develop protocols to characterise and classify hydrates sampled during ODP Leg 204, significantly improving our understanding of the nature and behaviour of these sediments. This new knowledge will enhance geophysical survey data, better constrain estimates of in-situ hydrates and improve the evaluation of hydrate destabilisation on methane release and slope stability.",NERC_DDC; Popular presentation,low
http://data.europa.eu/88u/dataset/ccgbc-off-street-car-parking,0.6293341517448425,-0.020974015817046165,0.4964931011199951,-0.016546785831451416,5,CCGBC Off Street Car Parking,{{default.description}},Car Parking; Car Parks; Causeway Coast and Glens Borough Council; Off Street Car Parks; Parking,low
http://data.europa.eu/88u/dataset/3d-simulation-results-and-animations-of-copper-leaching-transport-and-deposition-in-sedimentary,-0.03942328691482544,-0.02082153595983982,-0.03942328691482544,-0.02082153595983982,1,"3D simulation results and animations of copper leaching, transport and deposition in sedimentary basins during the postrift stage","3D simulation results and animations of copper leaching, transport and deposition in sedimentary basins during the postrift stage according to Scenario 1 in Bahlali et al. (2025). Models are built using surface-based modelling approach (doi:10.1007/s11004-018-9764-8). Flow simulations are run with IC-FERST (multifluids.github.io), using unstructured tetrahedral meshes that adapt to geological heterogeneity and flow behaviour throughout the simulation to improve simulation quality and performance. Folder structure: Simulation: Contains 3D unstructured adaptive mesh output in .vtu format (openable with ParaView, www.paraview.org). Time interval between successive outputs is 50,000 years. Animations: Includes Supplementary Videos (SV) visualising - SV2: 3D view of salt transport over the postrift period (salinity in kg/kg) - SV3: Brine circulation and copper deposition over the postrift period - SV4: 3D view of Cu transport (rock Cu concentration in kg/kg) - SV5: 3D view of Cu transport (groundwater Cu concentration in kg/kg) - SV6: Top view of Cu mineralisation at the redox boundary (rock Cu concentration in kg/kg)",NERC_DDC,low
http://data.europa.eu/88u/dataset/laboratory-experimental-data-on-time-dependent-rock-deformation-by-the-mechanism-of-brittle-cre,0.09408271312713623,-0.07587051391601562,0.09408271312713623,-0.07587051391601562,1,Laboratory experimental data on time-dependent rock deformation by the mechanism of brittle creep (NERC grant NE/G016909/1),Laboratory experimental data on time-dependent rock deformation by the mechanism of brittle creep. The data was obtained from laboratory triaxial deformation experiments. The full dataset also includes a compilation of data on this topic from other laboratories that has previously been published in the open literature.,NERC_DDC,low
http://data.europa.eu/88u/dataset/ukccsrc-call-1-project-multiphase-flow-modelling-for-risk-assessment-of-dense-phase-co2-pipelin,0.08489853143692017,0.006884448230266571,0.08489853143692017,0.006884448230266571,1,UKCCSRC Call 1 Project: Multiphase flow modelling for risk assessment of dense phase CO2 pipelines containing impurities,"This project will develop and experimentally validate a heterogeneous flow model for predicting the transient depressurisation and outflow following the puncture of dense phase CO2 pipelines containing typical impurities. Such data is expected to serve as the source term for the quantitative consequence failure assessment of CO2 pipelines including near field and far field dispersion, fracture propagation and blowdown. Grant number: UKCCSRC-C1-07. UKCCSRC - UK Carbon Capture and Storage Research Centre.",NERC_DDC,low
http://data.europa.eu/88u/dataset/geochemical-data-for-5-palaeosols-from-a-60-million-year-time-series-from-the-late-silurian-420,0.05930762365460396,-0.023138273507356644,0.05930762365460396,-0.023138273507356644,1,Geochemical data for 5 Palaeosols from a 60 million year time series from the late Silurian (420 Ma) to late Devonian (390 Ma) across the Eastern side of North America. (NERC Grant NE/J007471/1),"The data relate to the description and geochemical analysis of palaeosols from 5 localities spanning 60 million years from late Silurian to Late Devonian across the NE of North America, encompassing the rise of forested ecosystems. One of the sites (Cairo, New York State) was sampled by drilling cores up to 3m depth through one of the earliest fossil forest sites in the world. The cores were sawn lengthways and half of each has been retained by the New York State Museum Albany NY. The data we provide includes field context photographs of the sites and the samples that were taken, photographic logs of the drilled rock cores annotated with details of the parts that have been sampled, together with detailed geochemical analyses including XRF, XRD and ICP-MS analyses of acid dissolved samples. The 5 localities are sites where there are published records of fossil plants and palaeosols. Late Silurian deposit at Bloomsburg, Pennsylvania; Lower Devonian deposit at Gaspe Bay Quebec; Miiddle Devonian forest at Cairo Quarry New York State; slightly later middle Devonian forest at Gilboa, New York; and late Devonian site at Red Hill Hyner, Pennsylvania.",NERC_DDC,low
http://data.europa.eu/88u/dataset/strategic-cultural-areas5,0.26579540967941284,0.011258544400334358,0.26579540967941284,0.011258544400334358,1,Strategic Cultural Areas,This is a London Plan designation and covers the South Kensington Museum Complex,land use,low
