dataset_id,agg_title_similarity,agg_description_similarity,avg_title_similarity,avg_description_similarity,num_keywords,title,description,keywords,outlier_type
http://data.europa.eu/88u/dataset/local-nature-reserves3,0.737565279006958,0.6165140867233276,0.737565279006958,0.6165140867233276,1,Local Nature Reserves,Areas designated as Local Nature Reserves. Upon accessing this Licensed Data you will be deemed to have accepted the terms of the Public Sector End User Licence - INSPIRE ,nature_reserve,high
http://data.europa.eu/88u/dataset/planning-applications-20144,0.7825156450271606,0.5006863474845886,0.6077268123626709,0.3888491094112396,4,Planning Applications 2014,Planning application boundaries from years 2011 to 2020,land; plan; planning; planning applications,high
http://data.europa.eu/88u/dataset/environmental-permits5,0.8568989038467407,0.5477371215820312,0.6649062633514404,0.42501384019851685,5,Environmental Permits,Details of Environmental Permits including a description of the process permitted and permit holder details.,Environment; Environmental; Environmental Permits; licences; permits,high
http://data.europa.eu/88u/dataset/halton-green-belt,0.832664966583252,0.5051002502441406,0.832664966583252,0.5051002502441406,1,Halton Green Belt,Dataset showing Green Belt within the Councils administrative area. Areas recorded as polygons,Green Belt,high
http://data.europa.eu/88u/dataset/2021-census-ready-made-table-rm201,0.7998044490814209,0.35937076807022095,0.607978880405426,0.2731790840625763,2,2021 Census Ready Made Table RM201,"Tenure by age of Household Reference Person
Table Population: All Household Reference Persons (HRPs)",2021 census; ready made table,high
http://data.europa.eu/88u/dataset/2021-census-ready-made-table-rm073,0.8218810558319092,0.3238770365715027,0.6247606873512268,0.24619820713996887,2,2021 Census Ready Made Table RM073,"Disability by sex by age
Table Population: All Usual residents in households",2021 census; ready made table,high
http://data.europa.eu/88u/dataset/2021-census-ready-made-table-rm006,0.8072503805160522,0.3783596456050873,0.6136389970779419,0.2876136600971222,2,2021 Census Ready Made Table RM006,"Age of youngest dependent child by household type
Table Population: All households",2021 census; ready made table,high
http://data.europa.eu/88u/dataset/ward-profile-jan-2020-fortune-green-ward,0.731468915939331,0.5469344258308411,0.731468915939331,0.5469344258308411,1,Ward Profile Jan-2020 Fortune Green ward,"This updated profile incorporate the most recent ward data available from population forecasts, from surveys and from administrative data to give the best current view of the local population. They include current population and forecast changes; household income levels and deprivation; local workplace employment levels; levels of welfare claimants and unemployment benefit recipients; life expectancy and crime.",ward profile,high
http://data.europa.eu/88u/dataset/secondary-school-attendance,0.770871639251709,0.5711374878883362,0.631196916103363,0.4676527976989746,3,Secondary School Attendance,"Secondary school attendance based on sessions attended for pupils living in the LSOA for the academic year. A session is a half day at school.

As a result of school closures due to the Covid-19 pandemic there will be no attendance data available for 2019/20.",Attendance; School; secondary schools,high
http://data.europa.eu/88u/dataset/halton-brownfield-land-register,0.643019437789917,0.4436141848564148,0.643019437789917,0.4436141848564148,1,Halton Brownfield Land Register,Dataset showing Halton Brownfield Register,Brownfield Land,high
http://data.europa.eu/88u/dataset/2021-census-ready-made-table-rm028,0.7950304746627808,0.4423603117465973,0.6043498516082764,0.33626431226730347,2,2021 Census Ready Made Table RM028,"Ethnic group by occupancy rating (bedrooms)
Table Population: All Usual residents in households",2021 census; ready made table,high
http://data.europa.eu/88u/dataset/private-water-supplies2,0.6562193632125854,0.37814968824386597,0.6562193632125854,0.37814968824386597,1,Private Water Supplies,"This dataset has been derived from information contained in the UNI-form Private Water Supplies module and as such the positioning of the point features is based on the position of the relevant Basic Land Property Unit and not the confirmed position of the water supply.

Further information on these PWS' can be obtained by contacting the Public Health and Environment Service.",water_supply,high
http://data.europa.eu/88u/dataset/forest-management-coupes1,0.7508704662322998,0.23268255591392517,0.6154680252075195,0.19072353839874268,4,Forest Management Coupes,This dataset shows management coupes. These are areas of intended management and may not be implemented when indicated or at all. The feature description field indicates the probable silvicultural system in use and the year field when that action will take place or be completed by.  A related layer is restocking coupes which show what happens to the area after management has taken place,"FORESTRY/WOODLANDS; forest management; forestry (see also timber, silviculture); land use",high
http://data.europa.eu/88u/dataset/camden-autism-needs-assessment,0.7610912322998047,0.7229160070419312,0.6963639259338379,0.6614353656768799,2,Camden Autism Needs Assessment,This needs assessment focuses on the needs of adults with autism   in Camden,autism; autism needs assessment,high
http://data.europa.eu/88u/dataset/2021-census-ready-made-table-rm071,0.8039588332176208,0.2790291905403137,0.6111368536949158,0.21210667490959167,2,2021 Census Ready Made Table RM071,"Disability by provision of unpaid care by sex
Table Population: All usual residents aged 5+ in households",2021 census; ready made table,high
http://data.europa.eu/88u/dataset/york-ward-profiles-2020-21-q1,0.750669002532959,0.592833399772644,0.750669002532959,0.592833399772644,1,York Ward Profiles 2020-21 Q1,"These are the York ward profiles containing information up to June 2020 on the 21 electoral wards using the __post May 2015 election boundaries.__
",ward profiles,high
http://data.europa.eu/88u/dataset/halton-local-wildlife-sites,0.7847278118133545,0.745083749294281,0.7847278118133545,0.745083749294281,1,Halton Local Wildlife Sites,Dataset showing Local Wildlife Sites within the Councils administrative area. Areas recorded as polygons,Local Wildlife Sites,high
http://data.europa.eu/88u/dataset/2021-census-ready-made-table-rm033,0.809624433517456,0.3015033006668091,0.6154435873031616,0.22919058799743652,2,2021 Census Ready Made Table RM033,"Ethnic group of dependent child by sex
Table Population: All dependent children",2021 census; ready made table,high
http://data.europa.eu/88u/dataset/public-toilets7,0.9379733800888062,0.49628734588623047,0.73374342918396,0.3882279694080353,6,Belfast  Public Toilets,"This data set contains information about our public toilets, data items include; name, address, RADAR key, baby changing facilities, longitude, latitude",Belfast; Belfast City Council Toilets; Belfast City Public Toilets; Public; Public Toilets; Toilets,high
http://data.europa.eu/88u/dataset/ward-profile-jan-2020-cantelowes-ward,0.7823909521102905,0.5469344258308411,0.7823909521102905,0.5469344258308411,1,Ward Profile Jan-2020 Cantelowes ward,"This updated profile incorporate the most recent ward data available from population forecasts, from surveys and from administrative data to give the best current view of the local population. They include current population and forecast changes; household income levels and deprivation; local workplace employment levels; levels of welfare claimants and unemployment benefit recipients; life expectancy and crime.",ward profile,high
http://data.europa.eu/88u/dataset/2021-census-ready-made-table-rm003,0.799072265625,0.24242813885211945,0.6074223518371582,0.184284046292305,2,2021 Census Ready Made Table RM003,"Accommodation type by type of central heating in household by tenure
Table Population: All households",2021 census; ready made table,high
http://data.europa.eu/88u/dataset/orthomosaic-imagery-for-the-south-saskatchewan-river-canada,0.6460311412811279,0.6060360670089722,0.6460311412811279,0.6060360670089722,1,"Orthomosaic imagery for the South Saskatchewan River, Canada","Data were collected in 2015, 2016 and 2017 to provide high resolution imagery for two sections of the South Saskatchewan River, Canada. Photographs were acquired using conventional aerial plane images with a 0.06m ground resolution, captured at a height of approximately 1500m from a fixed-wing aeroplane with an UltraCamXp sensor. Imagery was obtained on four occasions (13th May 2015; 2nd Sept 2016; 8th June 2017; and 12th June 2017). The dataset consists of eight orthomosaics; one for each of the two river sections on each of the four dates. Images were collected as part of NERC project NE/L00738X/1. Full details about this dataset can be found at https://doi.org/10.5285/7473d4f9-c9a7-40ad-9f58-e58e25997fc5",South Saskatchewan River,high
http://data.europa.eu/88u/dataset/areas-benefiting-from-flood-defences34,0.6900960206985474,0.6880248188972473,0.6291998624801636,0.6273114085197449,3,Areas Benefiting From Flood Defences,The Areas Benefitting from Flood Defences show areas in Wales that benefit from flood defences that protect against flooding from Rivers and the Sea.  The areas shown benefit from different levels of flood protection and this is recognised in the risk classification shown in the Flood Risk Assessment Wales (FRAW) map. For specific information on the Standard of Protection afforded by flood defences refer to Flood Defences with Standardised Attributes.,flood defence; flood risk; flood risk management,high
http://data.europa.eu/88u/dataset/leicester-wards,0.7006239891052246,0.6354321837425232,0.6506905555725098,0.59014493227005,2,Leicester Wards,<p>Details of all wards within Leicester City Council's boundary</p>,ward boundaries; wards,high
http://data.europa.eu/88u/dataset/habitats-directive-article-17-terrestrial-habitat-features1,0.6107158660888672,0.39401373267173767,0.6107158660888672,0.39401373267173767,1,Habitats Directive: Article 17 Terrestrial Habitat Features,"      The Habitats Directive Article 17 reporting maps are a snapshot of the most up to date spatial data for features listed on the various Annexes of the Directive at the time of reporting. They represent the current known extent and location of features in Wales. The latest 10km2 habitat distribution maps submitted as part of the official Article 17 reporting can be obtained from the JNCC: European reporting | JNCC - Adviser to Government on Nature Conservation. The maps are reviewed and updated every 6 years as part of the Habitats Directive reporting process. (Since EU exit now replaced by Regulation 9a of the Conservation and Species Regulations 2017).
    ",Habitats and biotopes,high
http://data.europa.eu/88u/dataset/york-ward-profiles-2022-23-q1,0.7385870814323425,0.5922926664352417,0.7385870814323425,0.5922926664352417,1,York Ward Profiles 2022-23 Q1,"These are the York ward profiles containing information up to June 2022 on the 21 electoral wards using the __post May 2015 election boundaries.__
",ward profiles,high
http://data.europa.eu/88u/dataset/halton-bap-habitat,0.7882273197174072,0.6215896010398865,0.7882273197174072,0.6215896010398865,1,Halton BAP Habitat,Dataset showing BAP Habitat Areas within the Councils administrative area. Areas recorded as polygons,BAP Habitat,high
http://data.europa.eu/88u/dataset/postcode-unit-area-great-britain,0.7883402109146118,0.6700298190116882,0.604546070098877,0.513818621635437,4,Postcode Unit Area - Great Britain,"The Postcode Unit Area Feature Type is an area representation of the notional extents of areas containing addresses which share a common postcode unit. Notional extents are designed to enable users to display and analyse any data collected at the postcode unit level. These have been refined to avoid property extents and to follow the path of linear features such as roads, rivers and railways where possible. Polygons within this feature type are derived from georeferenced Royal Mail Postal Address File (PAF) delivery addresses. This feature type is for postcodes within Great Britain.",Administrative and Statistical Units Theme; Postcode Area; Postcode District; Postcode Sector,high
http://data.europa.eu/88u/dataset/mid-ulster-council-emergency-support-centres1,0.8465800881385803,0.793650209903717,0.8465800881385803,0.793650209903717,1,Mid Ulster Council Emergency Support Centres,Mid Ulster Council Emergency Support Centres maintained by the Council and the Community,Emergency Support Centres,high
http://data.europa.eu/88u/dataset/2021-census-ready-made-table-rm097,0.8185576796531677,0.38888031244277954,0.6222343444824219,0.29561102390289307,2,2021 Census Ready Made Table RM097,"Occupancy rating (bedrooms) by ethnic group of Household Reference Person
Table Population: All households",2021 census; ready made table,high
http://data.europa.eu/88u/dataset/bolsover-conservation-areas6,0.851607084274292,0.6395384669303894,0.7252348065376282,0.5446355938911438,2,Conservation Areas,"Conservation areas are those parts of the district which have been recognised as having a special architectural or historic interest which is worthy of preservation and enhancement.
When considering planning applications for developments within them, a duty is placed on the local planning authority to pay special attention to the desirability of preserving or enhancing the character or appearance of the conservation area.
",Conservation Areas; environment,high
http://data.europa.eu/88u/dataset/burton-joyce-neighbourhood-plan-boundary,0.6803075075149536,0.25083380937576294,0.6803075075149536,0.25083380937576294,1,Burton Joyce Neighbourhood Plan Boundary,"<span style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'>Burton Joyce Neighbourhood Plan Boundary</span>",neighbourhood plan,high
http://data.europa.eu/88u/dataset/local-landscape-areas-wfs,0.7196685075759888,0.4486313462257385,0.6310956478118896,0.39341628551483154,2,Local Landscape Areas (WFS),WFS Service provides download capabilities for details of the location and description of local landscape areas (special landscape areas) in Fife.,land use; local landscape areas,high
http://data.europa.eu/88u/dataset/strategic-industrial-land,1.0,0.6270656585693359,1.0,0.6270656585693359,1,Strategic Industrial Land,Strategic Industrial Land in the London Borough of Ealing,Strategic Industrial Land,high
http://data.europa.eu/88u/dataset/heritage-bridges-and-viaducts,0.8365272283554077,0.6820164918899536,0.6592885851860046,0.5375146865844727,3,Heritage Bridges and Viaducts,Heritage Bridges and Viaducts that the City Corporation are responsible for maintaining.,Bridges; Heritage; Viaducts,high
http://data.europa.eu/88u/dataset/allotments-details,0.6874144077301025,0.21092155575752258,0.6874144077301025,0.21092155575752258,1,Allotments Details,<p>This dataset provides details of Allotment sites in Leicester City. Included is a map of the sites and details of the number of plots at each site and the number of people currently on the waiting list.</p>,Allotment,high
http://data.europa.eu/88u/dataset/tree-trails-abbey-park,0.6970546245574951,0.5170161128044128,0.6970546245574951,0.5170161128044128,1,Tree Trails - Abbey Park,"<p style=""margin: 0cm 0cm 12pt; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;""><span style='font-size:16.0pt;font-family:""Noto Sans"",sans-serif;
color:#222222'>The Abbey Park tree
trail allows visitors to have a leisurely walk and find out interesting facts
about many of the magnificent trees that reside within the park.</span><span style=""font-size: 10.5pt; font-family: Arial, sans-serif;""><o:p></o:p></span></p><p style=""margin: 0cm 0cm 12pt; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;""><span style='font-size:
16.0pt;font-family:""Noto Sans"",sans-serif;color:#222222'>The 21 trees are all
marked with small round numbered metal tags.</span><span style=""font-size: 10.5pt; font-family: Arial, sans-serif;""><o:p></o:p></span></p><p style=""margin: 0cm 0cm 12pt; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;""><span style='font-size:
16.0pt;font-family:""Noto Sans"",sans-serif;color:#222222'>This dataset contains
a table of tree details, images of the trees and maps and is best used with a
mobile device where location services can be used to follow the tree trail. <o:p></o:p></span></p><p style=""margin: 0cm 0cm 12pt; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;""><span style='font-size:16.0pt;font-family:""Noto Sans"",sans-serif;
color:#222222'>For users who wish to print out a map of the locations of the
trees it is suggested to use the ""Categorised Map"" tab within the
dataset for this purpose by using the snipping tool on a full screen view of
the map. <o:p></o:p></span></p><p>







</p><p style=""margin: 0cm 0cm 12pt; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;""><span style='font-size:16.0pt;font-family:""Noto Sans"",sans-serif;
color:#222222'>To download the table of data regarding the trees use the export
""Export"" tab to download the data into a printable spreadsheet format
by using the Excel format option.</span><span style=""font-size: 10.5pt; font-family: Arial, sans-serif;""><o:p></o:p></span></p>",Tree trails,high
http://data.europa.eu/88u/dataset/ward-profile-jan-2020-belsize-ward,0.8013619780540466,0.5469344258308411,0.8013619780540466,0.5469344258308411,1,Ward Profile Jan-2020 Belsize ward,"This updated profile incorporate the most recent ward data available from population forecasts, from surveys and from administrative data to give the best current view of the local population. They include current population and forecast changes; household income levels and deprivation; local workplace employment levels; levels of welfare claimants and unemployment benefit recipients; life expectancy and crime.",ward profile,high
http://data.europa.eu/88u/dataset/york-ward-profiles-2018-19-q4,0.7729706764221191,0.5947490334510803,0.7729706764221191,0.5947490334510803,1,York Ward Profiles 2018-19,"These are the York ward profiles containing information up to March 2019 on the 21 electoral wards using the __post May 2015 election boundaries.__
",ward profiles,high
http://data.europa.eu/88u/dataset/dept-for-infrastructure-information-asset-register,0.8539929986000061,0.778083086013794,0.6508110761642456,0.5929616093635559,3,Department for Infrastructure Information Asset Register,Record of all information assets held by the Department for Infrastructure,Department for Infrastructure; Information Asset; Information Asset Register,high
http://data.europa.eu/88u/dataset/children-in-need-with-open-involvements,0.7473649978637695,0.5906477570533752,0.7473649978637695,0.5906477570533752,1,Children in Need with Open Involvements,"<p>Data showing Children in Need who have social work involvement by Ward.<br />
A child is a Child in Need if they are unlikely to achieve or maintain a reasonable standard of health or development without the provision of social care services by a local authority; their health or development is likely to be significantly impaired without the provision of such services; or they are disabled.</p>
<p>Please note that all totals have been rounded to the nearest 5.<br />
This dataset will be updated soon.</p>
",Children in Need,high
http://data.europa.eu/88u/dataset/green-belt3,0.8882145285606384,0.6118600368499756,0.8882145285606384,0.6118600368499756,1,Green Belt,The extent of the Green belt defined within the East Staffordshire Borough.,greenbelt,high
http://data.europa.eu/88u/dataset/lp-minerals-area-of-preferred-extension-to-existing-silica-sand-quarry,0.6709022521972656,0.7670778036117554,0.6709022521972656,0.7670778036117554,1,LP Minerals Area of Preferred Extension to Existing Silica Sand Quarry,Area of Preferred Extension to Existing Silica Sand Quarry,Area of Preferred Extension to Existing Silica San,high
http://data.europa.eu/88u/dataset/2021-census-ready-made-table-rm204,0.8063757419586182,0.545115053653717,0.6129741668701172,0.41437435150146484,2,2021 Census Ready Made Table RM204,"Number of dwellings
Table Population: All dwellings",2021 census; ready made table,high
http://data.europa.eu/88u/dataset/flood-risk-areas-cycle-12,0.6146265268325806,0.49773478507995605,0.6146265268325806,0.49773478507995605,1,Flood risk areas cycle 1,"      The Cycle 1 Flood Risk Areas are those communities in Wales where most significant flood risks exist from surface water flooding only (from surface water run-off, groundwater and ordinary watercourses). These areas were identified for the purpose of the first Preliminary Flood Risk Assessment under the Flood Risk Regulations 2009 using guidance produced by the Welsh Government to identify areas where flood risk is an issue for greater than 5000 people. The Flood Risk Areas were first identified in 2011 until being replaced in 2018 by the Cycle 2 Flood Risk Areas.
    ",Natural risk zones,high
http://data.europa.eu/88u/dataset/child-poverty2,0.8228909969329834,0.3904339671134949,0.6459094882011414,0.3064621686935425,3,Child Poverty,"<p>The Children in Low-Income Families Local Measure shows the proportion of children living in families in receipt of out-of-work (means-tested) benefits or in receipt of tax credits where their reported income is less than 60% of UK median income.</p>
",Deprivation; Poverty; children,high
http://data.europa.eu/88u/dataset/allotment-lands,0.7826547622680664,0.3982369899749756,0.7826547622680664,0.3982369899749756,1,Allotment Lands,Dataset shows lands within London Borough of Lewisham designed for allotments,land_allotment,high
http://data.europa.eu/88u/dataset/adult-learners-2015-161,0.7672722339630127,0.4729471802711487,0.7672722339630127,0.4729471802711487,1,Adult Learners 2015-16,"<p>Adult Learners 2015-16 by Ward and Activity Type</p>
<p>This dataset will be updated soon.</p>
",Adult Learning,high
http://data.europa.eu/88u/dataset/msoa-boundaries,0.7431067228317261,0.6233095526695251,0.7431067228317261,0.6233095526695251,1,MSOA Boundaries,<p>MSOA boundaries for Leicester City Leicestershire and Rutland<br/></p>,MSOA,high
http://data.europa.eu/88u/dataset/mod-safeguarding-zone,0.7405579686164856,0.5087974071502686,0.7405579686164856,0.5087974071502686,1,MOD Safeguarding Zone,Carlisle City Council MOD Safeguarding Zone. Upon accessing this Licensed Data you will be deemed to have accepted the terms of the Public Sector End User Licence - INSPIRE,Statutory Safeguarding Zones,high
http://data.europa.eu/88u/dataset/regneration-areas,0.6194437146186829,0.7241363525390625,0.6194437146186829,0.7241363525390625,1,Regneration Areas,Regeneration Area as designated on October 2011 Proposals Map,Regeneration Areas,high
http://data.europa.eu/88u/dataset/england-population-count,0.6215896010398865,0.5594145059585571,0.6215896010398865,0.5594145059585571,1,England Population - Count,<p>2020 mid-year population estimates for England.</p>,Population,high
http://data.europa.eu/88u/dataset/burton-joyce-neighbourhood-plan-views-vistas,0.6333831548690796,0.2139866054058075,0.6333831548690796,0.2139866054058075,1,Burton Joyce Neighbourhood Plan - Views Vistas,"<span style='font-family:&quot;Avenir Next W01&quot;, &quot;Avenir Next W00&quot;, &quot;Avenir Next&quot;, Avenir, &quot;Helvetica Neue&quot;, sans-serif; font-size:16px;'>Burton Joyce Neighbourhood Plan - Views Vistas</span>",neighbourhood plan,high
http://data.europa.eu/88u/dataset/land-cover-map-2015-vector-n-ireland,0.6168721914291382,0.4421236515045166,0.6168721914291382,0.4421236515045166,1,"Land Cover Map 2015 (vector, N. Ireland)","This dataset consists of the vector version of the Land Cover Map 2015 (LCM2015) for Northern Ireland. The vector data set is the core LCM data set from which the full range of other LCM2015 products is derived. It provides a number of attributes including land cover at the target class level (given as an integer value and also as text), the number of pixels within the polygon classified as each land cover type and a probability value provided by the classification algorithm (for full details see the LCM2015 Dataset Documentation). The 21 target classes are based on the Joint Nature Conservation Committee (JNCC) Broad Habitats, which encompass the entire range of UK habitats. LCM2015 is a land cover map of the UK which was produced at the Centre for Ecology & Hydrology by classifying satellite images from 2014 and 2015 into 21 Broad Habitat-based classes. LCM2015 consists of a range of raster and vector products and users should familiarise themselves with the full range (see related records, the CEH web site and the LCM2015 Dataset documentation) to select the product most suited to their needs. LCM2015 was produced at the Centre for Ecology & Hydrology by classifying satellite images from 2014 and 2015 into 21 Broad Habitat-based classes. It is one of a series of land cover maps, produced by UKCEH since 1990. They include versions in 1990, 2000, 2007, 2015, 2017, 2018 and 2019. Full details about this dataset can be found at https://doi.org/10.5285/60764028-adeb-4316-987a-14b3b21a8f9a",Land Cover,high
http://data.europa.eu/88u/dataset/contaminated-land14,0.7208036184310913,0.4707973003387451,0.7208036184310913,0.4707973003387451,1,Contaminated Land,"The data represents the sites that have been officially determined as 'Contaminated Land' in Cornwall, under Part IIA of the Environmental Protection Act 1990. Sites are only determined as Contaminated Land after an extensive site investigation and risk assessment process which provides evidence to show that there is  the possibility of significant harm or pollution being caused. Contaminated land is defined legally as land where substances could cause:

significant harm to people or protected species
significant pollution of surface waters or groundwater. 

This mapping layer does not cover sites which may be potentially contaminated. A contaminated land register is held and maintained as prescribed by part 2A of the Environmental Protection Act 1990.  The register is intended to act as a full and permanent record of the regulatory action taken by the enforcement authority in relation to the remediation of contaminated land. In addition to the Contaminated Land Register, there are formal 'Records of Determination' which can be found on Cornwall Councils website",contaminated_area,high
http://data.europa.eu/88u/dataset/heritage-monuments1,0.905376136302948,0.660258412361145,0.8091683983802795,0.5900974273681641,2,Heritage Monuments,Heritage Monuments that the City Corporation are responsible for maintaining.,Heritage; Monuments,high
http://data.europa.eu/88u/dataset/sustainable-transport-strategy-london-strategy2,0.8728363513946533,0.7337433695793152,0.6842901110649109,0.575243353843689,3,Sustainable Transport Strategy - London Strategy,"This forms part of the Sustainable Transport Strategy Resource Library, please click here for more information.
There has never been a larger volume of strategies and guidance for improving transport in London. There are many consultancies as well as government organisations that provide these and they provide the basis for all programmes instigated by Local Authorities.",London Strategy; Sustainable Transport Strategy; Transport,high
http://data.europa.eu/88u/dataset/register-of-private-water-supplies-in-northern-ireland-30-03-20212,0.7681677341461182,0.6990320682525635,0.6417593955993652,0.5840005874633789,5,Register of Private Water Supplies in Northern Ireland (30/03/2021),"<DIV STYLE=""text-align:Left;""><DIV><DIV><P><SPAN STYLE=""font-weight:bold;"">About this layer: </SPAN></P><P><SPAN /><SPAN>A private water supply is any supply of water intended for human consumption and not provided by the water undertaker appointed under Article 13 of The Water and Sewerage Services (Northern Ireland) Order 2006, i.e. NI Water Ltd. The Private Water Supplies Regulations (Northern Ireland) 2017 require the Drinking Water Inspectorate (DWI) to hold a register of private water supplies which includes supplies to public or commercial premises or two or more private dwellings where the water is used for drinking, cooking, food preparation or other domestic purposes. This spatial dataset (polygons) illustrates a layer of 100m by 100m squares, each of which is randomly described around a registered private water supply in Northern Ireland. Both private water supplies currently monitored, or historically monitored, by the Drinking Water Inspectorate at the time of creation of the dataset are identifiable. This dataset was created on 3</SPAN><SPAN>0th March 2021</SPAN><SPAN> and superseded </SPAN><SPAN>29th June 2021.</SPAN></P><P><SPAN STYLE=""font-weight:bold;"">Visualisation: </SPAN><SPAN>This layer can be used for visualisation online in web maps.</SPAN></P><P><SPAN STYLE=""font-weight:bold;"">Analysis: </SPAN><SPAN>This layer can be used in dashboards.</SPAN></P><P><SPAN STYLE=""font-weight:bold;"">Download: </SPAN><SPAN>This data is downloadable.</SPAN></P></DIV></DIV></DIV>",drinking water; private water supplies; private water supplies in northern ireland; private water supply; registered private water suppplies,high
http://data.europa.eu/88u/dataset/2021-census-ready-made-table-rm055,0.8078314065933228,0.32092076539993286,0.6140807271003723,0.24395093321800232,2,2021 Census Ready Made Table RM055,"Highest level of qualification by sex
Table Population: All usual residents aged 16+",2021 census; ready made table,high
http://data.europa.eu/88u/dataset/york-ward-profiles-2023-24-q2,0.7176740169525146,0.5767887830734253,0.7176740169525146,0.5767887830734253,1,York Ward Profiles 2023-24 Q2,"These are the York ward profiles containing information up to September 2023 on the 21 electoral wards using the __post May 2015 election boundaries.__
",ward profiles,high
